,Fulton,11,0,1,,1,9,69,0,62,7,0
,Greene,37,0,4,,1,32,214,77,118,19,2
,Hempstead,43,0,2,,3,38,187,41,130,16,4
,Howard,6,0,1,,0,5,63,37,26,0,4
,Independence,153,0,31,,6,116,738,222,461,55,12
,Izard,37,0,19,,0,18,242,51,183,8,5
,Jackson,31,0,4,,0,27,162,56,92,14,3
,Johnson,64,2,17,,0,45,200,118,69,13,1
,Lawrence,15,0,6,,0,9,82,28,50,4,1
,Lee,6,0,0,,0,6,91,17,67,7,0
,Logan,37,1,6,,4,26,242,84,139,19,4
,Marion,36,0,9,,0,27,240,56,174,10,2
,Mississippi,34,0,11,,9,14,365,106,232,27,1
,Montgomery,12,0,1,,0,11,96,29,56,11,1
,Nevada,11,0,1,,1,9,60,38,18,4,0
,Newton,17,0,5,,0,12,81,34,43,4,2
,Pike,17,0,7,,0,10,77,37,36,4,0
,Polk,30,0,5,,2,23,134,39,88,7,12
,Pope,55,2,4,,2,47,328,135,166,27,2
,Randolph,17,1,10,,0,6,153,44,99,10,0
,Scott,12,0,2,,0,10,97,36,58,3,5
,Searcy,8,0,0,,0,8,25,7,15,3,0
,Sevier,13,0,1,,1,11,110,51,56,3,1
,St. Francis,16,0,2,,1,13,273,73,196,4,0
,Stone,34,0,6,,0,28,139,63,73,3,1
,Union,41,1,0,,3,37,357,102,217,38,1
,Van Buren,18,0,1,,0,17,198,32,136,30,5
,White,122,0,33,,1,88,750,223,446,81,1
,Woodruff,3,0,0,,0,3,34,8,11,15,0
,Yell,50,0,11,,1,38,173,51,116,6,2
CALIFORNIA - Metropolitan Counties,Alameda,510,6,13,,177,314,"2,077",463,985,629,11
,Butte4,155,4,20,,14,117,"1,422",708,693,21,0
,Contra Costa,426,14,24,,153,235,"2,013",660,"1,332",21,18
,El Dorado4,252,9,46,,32,165,"2,031",577,"1,412",42,4
,Fresno,962,8,32,,112,810,"3,810","1,398","1,838",574,145
,Imperial4,219,0,6,,7,206,625,202,395,28,21
,Kern,"2,235",31,157,,360,"1,687","9,903","3,243","4,777","1,883",300
,Kings4,122,2,16,,9,95,470,193,265,12,5
,Los Angeles,"5,173",98,304,,"1,212","3,559","16,301","3,739","8,359","4,203",215
,Madera,334,1,18,,26,289,"1,252",556,686,10,4
,Marin,95,3,5,,20,67,746,189,554,3,4
,Merced,432,10,20,,30,372,"1,605",596,955,54,10
,Monterey,244,5,31,,48,160,"1,246",347,872,27,12
,Napa,79,1,13,,3,62,278,107,170,1,0
,Orange,213,2,12,,28,171,"1,265",244,879,142,11
,Placer,299,4,20,,36,239,"1,659",454,"1,163",42,4
,Riverside,885,12,38,,172,663,"7,680","1,880","4,321","1,479",18
,Sacramento,"3,117",37,155,,"1,026","1,899","11,164","3,690","7,348",126,31
,San Benito,41,1,4,,4,32,173,57,106,10,0
,San Bernardino,920,18,91,,141,670,"5,527","1,719","2,583","1,225",62
,San Diego,"1,161",10,110,,161,880,"4,784","1,153","2,843",788,41
,San Joaquin,845,5,18,,161,661,"3,564","1,039","2,381",144,30
,San Luis Obispo4,324,3,17,,15,289,"1,347",461,873,13,3
,San Mateo,330,3,53,,90,184,"2,796",467,"1,953",376,15
,Santa Barbara,266,2,29,,32,203,"1,676",511,"1,152",13,12
,Santa Clara,232,4,36,,24,168,"1,358",261,899,198,3
,Santa Cruz,295,0,25,,40,230,"1,935",604,"1,323",8,15
,Shasta,697,3,69,,26,599,958,423,489,46,23
,Solano,101,3,7,,14,77,404,186,176,42,9
,Sonoma,638,5,73,,58,502,"1,468",517,937,14,19
,Stanislaus,394,11,35,,122,226,"2,123",884,"1,188",51,14
,Sutter4,104,1,9,,10,84,562,185,332,45,4
,Tulare5,383,23,29,,64,267,"2,075",750,"1,325",0,0
,Ventura,169,3,32,,16,118,849,236,530,83,15
,Yolo,87,1,13,,5,68,309,109,185,15,6
,Yuba,227,3,19,,40,165,"1,223",417,799,7,11
CALIFORNIA - Nonmetropolitan Counties,Alpine4,9,0,0,,0,9,35,15,19,1,0
,Amador4,50,1,2,,5,42,340,130,205,5,1
,Calaveras4,111,6,24,,8,73,656,251,386,19,0
,Colusa4,33,0,2,,0,31,166,49,116,1,0
,Del Norte4,101,1,21,,13,66,380,194,182,4,13
,Glenn4,44,1,2,,3,38,165,74,89,2,2
,Humboldt4,265,7,18,,45,195,760,371,358,31,12
,Inyo4,58,0,7,,7,44,107,41,65,1,0
,Lake4,200,3,16,,17,164,837,380,452,5,13
,Lassen4,47,0,3,,3,41,200,78,122,0,3
,Mariposa,89,0,8,,1,80,268,77,189,2,0
,Mendocino,324,5,56,,20,243,451,215,230,6,10
,Modoc4,34,0,1,,0,33,54,18,36,0,0
,Mono4,14,0,1,,2,11,42,16,25,1,0
,Nevada,139,0,10,,8,121,716,380,321,15,5
,Plumas4,82,1,12,,4,65,271,111,156,4,0
,Sierra,3,0,0,,0,3,31,5,23,3,0
,Siskiyou,39,2,4,,6,27,158,70,79,9,0
,Tehama,167,3,5,,1,158,249,173,75,1,14
,Trinity,34,1,6,,5,22,187,94,90,3,0
,Tuolumne4,185,0,49,,22,114,749,413,330,6,2
COLORADO - Metropolitan Counties,Adams,476,6,93,,68,309,"2,649",468,"1,518",663,19
,Arapahoe,225,2,70,,21,132,"1,304",331,819,154,15
,Boulder,106,0,28,,6,72,527,135,360,32,9
,Clear Creek,19,0,0,,0,19,84,21,50,13,2
,Douglas,164,1,60,,9,94,"1,649",301,"1,219",129,25
,El Paso,343,1,80,,15,247,"1,929",410,"1,346",173,16
,Gilpin,3,0,0,,1,2,40,6,32,2,0
,Jefferson,181,1,53,,18,109,"2,689",500,"1,970",219,10
,Larimer,168,3,32,,8,125,"1,035",204,729,102,10
,Mesa,201,1,55,,9,136,"1,262",270,893,99,10
,Park,13,1,2,,0,10,57,17,39,1,1
,Pueblo,17,1,1,,1,14,"1,186",210,855,121,2
,Teller,18,0,5,,1,12,65,17,46,2,0
,Weld,141,2,20,,5,114,689,200,424,65,10
COLORADO - Nonmetropolitan Counties,Archuleta,32,0,2,,1,29,125,44,72,9,0
,Baca,6,0,0,,0,6,5,2,2,1,0
,Chaffee,9,0,1,,2,6,51,10,38,3,0
,Cheyenne,6,0,0,,0,6,1,1,0,0,0
,Conejos,1,0,0,,0,1,50,44,1,5,0
,Crowley,5,0,3,,0,2,37,19,17,1,0
,Custer6,15,0,0,,0,15,,,53,5,4
,Delta,13,0,11,,0,2,151,53,82,16,1
,Dolores,3,1,1,,0,1,17,8,7,2,0
,Eagle,39,0,6,,3,30,332,56,255,21,8
,Fremont,25,0,5,,0,20,189,50,113,26,0
,Garfield,17,0,8,,0,9,220,59,146,15,3
,Grand,11,0,4,,0,7,74,19,51,4,0
,Gunnison,2,0,0,,0,2,29,0,29,0,0
,Hinsdale,1,0,1,,0,0,5,3,0,2,0
,Huerfano,9,0,1,,0,8,7,3,3,1,0
,Kit Carson,7,0,0,,0,7,46,17,21,8,1
,Lake,2,0,1,,1,0,12,4,8,0,0
,La Plata,48,1,15,,0,32,251,76,164,11,3
,Las Animas,2,0,0,,0,2,4,2,2,0,0
,Lincoln,0,0,0,,0,0,28,6,18,4,0
,Logan,13,1,2,,0,10,91,38,41,12,1
,Moffat,0,0,0,,0,0,36,8,27,1,2
,Montezuma,20,0,4,,0,16,159,44,109,6,2
,Montrose,11,0,2,,0,9,206,82,112,12,2
,Morgan,18,0,2,,0,16,82,24,53,5,1
,Otero,4,0,0,,0,4,93,40,41,12,0
,Ouray,0,0,0,,0,0,0,0,0,0,0
,Phillips,1,0,1,,0,0,8,2,5,1,0
,Pitkin,3,0,3,,0,0,31,5,22,4,0
,Prowers,9,0,0,,0,9,21,8,9,4,0
,Rio Blanco,1,0,1,,0,0,32,4,28,0,0
,Rio Grande,6,0,1,,0,5,11,3,5,3,0
,Routt,12,2,4,,0,6,55,10,43,2,1
,Saguache,2,0,0,,0,2,42,22,17,3,0
,Summit,28,1,16,,0,11,222,33,178,11,0
,Washington,13,0,0,,0,13,40,10,24,6,1
DELAWARE - Metropolitan Counties,New Castle County Police Department,"1,008",12,69,,218,709,"4,480","1,112","3,016",352,3
FLORIDA - Metropolitan Counties,Alachua,543,1,60,,74,408,"1,864",570,"1,209",85,14
,Baker,125,0,1,,8,116,373,106,255,12,1
,Bay,338,6,39,,24,269,"2,486",554,"1,767",165,1
,Brevard,806,3,133,,89,581,"4,559",945,"3,309",305,21
,Broward,261,7,30,,56,168,798,142,572,84,3
,Charlotte,325,0,30,,25,270,"2,360",400,"1,864",96,6
,Citrus,419,2,49,,37,331,"1,912",405,"1,400",107,15
,Clay,496,4,72,,73,347,"3,259",562,"2,579",118,12
,Collier,989,2,100,,163,724,"4,148",847,"3,045",256,13
,Escambia,"1,764",20,165,,319,"1,260","9,865","2,193","7,148",524,23
,Flagler,221,1,22,,19,179,"1,623",339,"1,191",93,2
,Gadsden,114,0,9,,7,98,411,192,203,16,2
,Gulf,58,1,5,,1,51,191,76,108,7,0
,Hernando,472,2,43,,53,374,"3,651",701,"2,742",208,19
,Highlands,262,4,30,,30,198,"1,790",448,"1,269",73,7
,Hillsborough,"2,031",33,194,,371,"1,433","15,521","3,127","11,342","1,052",36
,Indian River,240,2,17,,21,200,"2,386",476,"1,803",107,5
,Jefferson,119,0,10,,1,108,136,63,61,12,1
,Lake,447,6,54,,39,348,"2,565",744,"1,670",151,11
,Lee,"1,522",17,154,,340,"1,011","7,006","1,815","4,667",524,38
,Leon,414,1,27,,37,349,"2,353",567,"1,670",116,6
,Manatee,"1,697",12,173,,213,"1,299","6,493","1,471","4,725",297,24
,Marion,845,6,88,,87,664,"3,918","1,197","2,482",239,7
,Martin,326,0,50,,50,226,"1,901",327,"1,491",83,10
,Miami-Dade,"6,179",86,379,,"1,661","4,053","36,917","5,380","28,314","3,223",25
,Nassau,75,2,15,,5,53,789,332,418,39,5
,Okaloosa,555,6,48,,49,452,"3,110",600,"2,382",128,2
,Orange,"5,473",53,520,,"1,405","3,495","26,313","6,700","17,384","2,229",0
,Osceola,780,6,76,,91,607,"4,595","1,141","3,251",203,2
,Palm Beach,"1,989",25,231,,447,"1,286","12,732","2,832","8,908",992,41
,Pasco,"1,405",14,123,,181,"1,087","9,252","1,968","6,617",667,50
,Pinellas,887,5,136,,154,592,"6,011","1,058","4,549",404,26
,Polk,"1,291",16,85,,136,"1,054","6,791","1,962","4,251",578,86
,Santa Rosa,242,3,39,,22,178,"1,475",346,"1,042",87,6
,Sarasota,551,5,46,,72,428,"4,980",982,"3,825",173,4
,Seminole,560,2,81,,57,420,"3,163",856,"2,144",163,3
,St. Johns,311,2,20,,23,266,"2,706",467,"2,105",134,8
,St. Lucie,213,3,23,,34,153,"1,449",353,"1,002",94,19
,Sumter,213,1,16,,15,181,890,242,598,50,4
,Volusia,689,5,67,,88,529,"4,113","1,003","2,847",263,18
,Wakulla,102,2,11,,6,83,517,87,407,23,2
,Walton,172,0,14,,7,151,"1,152",305,782,65,4
FLORIDA - Nonmetropolitan Counties,Bradford,48,0,6,,4,38,179,80,93,6,0
,Calhoun,22,0,0,,0,22,54,23,22,9,1
,Columbia,277,2,17,,9,249,"1,110",467,583,60,1
,DeSoto,86,0,7,,8,71,566,138,389,39,5
,Dixie,66,1,5,,3,57,288,129,142,17,1
,Franklin,21,2,4,,1,14,85,38,42,5,0
,Glades,35,1,1,,1,32,197,74,106,17,0
,Hamilton,38,4,3,,6,25,217,82,126,9,3
,Hardee,47,0,8,,3,36,276,88,168,20,0
,Hendry,235,2,19,,28,186,865,413,415,37,2
,Holmes,42,2,1,,1,38,182,77,89,16,0
,Jackson,110,1,15,,7,87,641,152,459,30,5
,Lafayette,22,0,2,,0,20,58,24,32,2,0
,Levy,363,3,13,,4,343,452,147,270,35,0
,Madison,144,0,3,,3,138,244,107,136,1,1
,Monroe,204,2,17,,10,175,"1,270",234,"1,008",28,3
,Okeechobee,145,0,7,,11,127,908,202,665,41,0
,Putnam,333,6,21,,16,290,"1,368",427,878,63,5
,Suwannee,92,1,4,,6,81,354,90,246,18,0
,Taylor,169,2,5,,3,159,225,81,130,14,2
,Union,22,0,1,,1,20,74,30,38,6,1
,Washington,32,0,3,,1,28,200,73,105,22,0
GEORGIA - Metropolitan Counties,Bartow,320,3,,21,31,265,"2,566",527,"1,757",282,0
,Brantley,29,0,,4,1,24,432,95,325,12,0
,Brooks,16,1,,2,3,10,176,58,102,16,0
,Bryan,65,0,,2,5,58,337,74,247,16,0
,Burke,81,1,,0,0,80,474,124,329,21,0
,Butts,63,0,,4,4,55,338,77,236,25,0
,Carroll,129,0,,13,13,103,"1,521",559,840,122,5
,Catoosa,99,2,,11,9,77,964,160,663,141,5
,Chattahoochee,1,0,,0,1,0,3,0,2,1,1
,Cherokee,114,2,,23,17,72,"1,756",322,"1,337",97,
,Clarke,0,0,,0,0,0,0,0,0,0,
,Clayton,3,0,,0,0,3,10,0,7,3,0
,Clayton County Police Department,"1,202",18,,88,550,546,"8,275","2,513","4,604","1,158",7
,Cobb,113,0,,1,4,108,34,5,29,0,0
,Cobb County Police Department,"1,208",17,,107,445,639,"11,982","2,410","8,702",870,37
,Columbia,65,2,,11,8,44,"1,933",243,"1,614",76,5
,Coweta,81,0,,10,18,53,"1,273",301,891,81,3
,Crawford,14,0,,3,2,9,249,61,171,17,1
,Dawson,29,2,,7,6,14,489,81,370,38,1
,DeKalb,0,0,,0,0,0,0,0,0,0,
,DeKalb County Police Department,"3,583",70,,143,"1,820","1,550","24,255","6,823","13,719","3,713",129
,Dougherty,1,0,,0,0,1,85,3,81,1,0
,Dougherty County Police Department,27,0,,2,7,18,306,103,185,18,1
,Douglas,162,8,,8,54,92,"2,047",388,"1,485",174,6
,Echols,6,0,,0,0,6,27,7,19,1,0
,Effingham,28,0,,6,8,14,477,246,184,47,3
,Fayette,44,1,,3,8,32,439,117,290,32,0
,Floyd,31,2,,2,10,17,43,8,32,3,
,Floyd County Police Department,94,5,,17,14,58,"1,235",342,796,97,11
,Forsyth,134,0,,28,8,98,"1,446",265,"1,116",65,
,Fulton,3,0,,0,0,3,3,0,3,0,0
,Fulton County Police Department,988,14,,36,420,518,"5,828","1,226","3,724",878,
,Glynn County Police Department,177,0,,16,42,119,"2,002",457,"1,423",122,1
,Gwinnett County Police Department,"1,578",22,,113,714,729,"13,906","2,915","9,681","1,310",39
,Hall,188,2,,21,23,142,"1,766",488,"1,102",176,17
,Haralson,112,2,,2,5,103,419,146,248,25,
,Harris,31,0,,5,1,25,306,94,197,15,
,Heard,18,1,,1,0,16,121,28,79,14,0
,Henry,2,0,,0,2,0,112,4,108,0,
,Henry County Police Department,367,6,,40,136,185,"4,428","1,069","2,969",390,8
,Houston,72,2,,2,14,54,"1,036",182,799,55,0
,Jasper,47,0,,1,1,45,192,54,131,7,0
,Jones,19,0,,3,2,14,447,110,300,37,2
,Lamar,14,1,,0,1,12,127,29,88,10,1
,Lanier,34,0,,2,5,27,140,36,98,6,
,Lee,43,0,,6,4,33,662,126,530,6,0
,Liberty,89,0,,2,13,74,266,61,180,25,
,Lincoln,16,0,,1,1,14,144,44,92,8,2
,Long,16,0,,4,6,6,202,88,96,18,0
,Lowndes,84,0,,1,6,77,465,172,261,32,
,Madison,51,2,,12,11,26,594,168,392,34,4
,Marion,9,0,,0,0,9,14,3,8,3,0
,McDuffie,35,3,,3,2,27,215,72,123,20,
,McIntosh,13,1,,0,4,8,290,98,181,11,2
,Meriwether,62,2,,7,6,47,326,98,217,11,
,Monroe,23,0,,0,3,20,379,89,270,20,0
,Morgan,5,0,,1,2,2,151,54,87,10,0
,Muscogee,0,0,,0,0,0,0,0,0,0,
,Newton,338,7,,13,43,275,"1,452",447,840,165,
,Oconee,32,0,,0,3,29,529,90,416,23,
,Oglethorpe,45,0,,2,3,40,361,105,242,14,
,Paulding,207,2,,18,20,167,"2,612",540,"1,793",279,47
,Peach,28,0,,1,8,19,267,99,147,21,0
,Pickens,57,0,,1,2,54,395,96,270,29,0
,Rockdale,188,4,,12,44,128,"1,606",281,"1,213",112,7
,Spalding,145,0,,9,24,112,"1,122",272,736,114,0
,Terrell,32,1,,0,9,22,101,28,63,10,
,Walker,151,1,,1,11,138,"1,047",302,745,0,6
,Walton,57,0,,4,4,49,720,173,466,81,
,Worth,25,1,,0,0,24,240,69,157,14,0
GEORGIA - Nonmetropolitan Counties,Baldwin,246,1,,3,8,234,615,199,400,16,0
,Banks,54,3,,9,3,39,503,191,293,19,0
,Berrien,5,0,,0,1,4,183,42,135,6,0
,Bleckley,11,0,,0,0,11,139,37,95,7,0
,Bulloch,38,1,,2,6,29,499,168,302,29,2
,Calhoun,1,0,,0,0,1,3,3,0,0,0
,Charlton,17,1,,0,2,14,88,47,25,16,0
,Chattooga,33,0,,0,1,32,428,108,311,9,0
,Clinch,8,0,,1,3,4,60,18,41,1,0
,Coffee,68,3,,12,11,42,904,231,627,46,
,Cook,7,0,,3,0,4,107,43,59,5,1
,Crisp,8,1,,3,1,3,380,76,296,8,0
,Decatur,54,0,,3,5,46,216,59,151,6,
,Dodge,28,1,,3,2,22,284,85,185,14,0
,Dooly,11,0,,0,0,11,105,20,76,9,0
,Early,14,2,,1,0,11,82,27,50,5,0
,Elbert,29,0,,3,3,23,339,119,208,12,
,Emanuel,18,0,,0,6,12,262,96,142,24,
,Evans,5,0,,0,3,2,31,17,10,4,0
,Fannin,19,0,,0,1,18,202,75,115,12,4
,Franklin,13,1,,3,0,9,230,88,127,15,
,Gilmer,64,1,,4,2,57,336,93,222,21,0
,Glascock,2,0,,0,0,2,19,6,9,4,0
,Gordon,115,1,,12,2,100,630,171,438,21,0
,Grady,24,0,,1,2,21,192,62,124,6,
,Greene,10,0,,0,1,9,135,35,97,3,
,Habersham,30,1,,8,1,20,403,168,216,19,0
,Hancock,13,0,,0,1,12,95,26,60,9,
,Hart,53,0,,1,1,51,296,81,203,12,
,Irwin,13,0,,2,2,9,103,31,63,9,1
,Jackson,57,0,,2,2,53,741,136,577,28,
,Jeff Davis,33,0,,1,2,30,155,34,109,12,0
,Jefferson,27,0,,2,1,24,102,44,51,7,0
,Johnson,14,0,,0,0,14,75,23,48,4,
,Laurens,39,3,,3,4,29,555,194,334,27,
,Macon,0,0,,0,0,0,61,28,31,2,0
,Miller,3,0,,0,0,3,33,10,18,5,0
,Mitchell,58,0,,8,6,44,237,59,173,5,
,Pierce,48,1,,3,1,43,190,63,120,7,
,Polk,0,0,,0,0,0,0,0,0,0,0
,Polk County Police Department,42,0,,3,4,35,623,215,335,73,2
,Putnam,48,2,,1,1,44,336,113,213,10,
,Quitman,3,0,,1,1,1,50,23,27,0,
,Rabun,10,0,,1,0,9,267,69,182,16,0
,Randolph,11,0,,0,0,11,48,20,25,3,0
,Schley,2,0,,1,0,1,42,20,21,1,
,Screven,13,0,,2,3,8,175,70,88,17,0
,Seminole,14,1,,0,0,13,60,28,32,0,
,Stephens,26,0,,4,0,22,451,139,301,11,
,Stewart,0,0,,0,0,0,9,1,7,1,0
,Sumter,28,2,,2,4,20,217,62,145,10,1
,Talbot,1,0,,0,1,0,47,16,29,2,0
,Taliaferro,2,0,,0,0,2,27,12,13,2,
,Tattnall,31,0,,1,4,26,211,86,116,9,0
,Taylor,7,0,,1,1,5,82,32,43,7,0
,Thomas,45,1,,5,4,35,504,167,308,29,
,Tift,98,3,,5,17,73,633,167,436,30,
,Towns,28,0,,0,1,27,130,41,76,13,0
,Treutlen,0,0,,0,0,0,60,17,40,3,0
,Troup,52,8,,6,9,29,638,190,414,34,
,Turner,9,0,,0,3,6,52,10,37,5,0
,Union,22,4,,3,2,13,266,76,177,13,0
,Ware,79,1,,9,4,65,676,164,490,22,8
,Washington,14,1,,1,3,9,109,42,57,10,
,Webster,1,0,,0,0,1,2,1,1,0,0
,Wheeler,1,0,,0,1,0,78,20,55,3,0
,White,46,0,,11,0,35,471,173,273,25,0
,Wilkes,26,1,,3,0,22,16,5,10,1,
,Wilkinson,13,0,,2,2,9,52,24,22,6,0
HAWAII - Metropolitan Counties,Maui Police Department,557,4,94,,113,346,"6,005","1,007","4,416",582,108
IDAHO - Metropolitan Counties,Ada,196,3,41,,9,143,716,209,486,21,11
,Bannock,9,0,2,,0,7,42,10,28,4,0
,Boise,6,0,1,,0,5,77,15,60,2,0
,Bonneville,76,0,14,,0,62,751,152,548,51,8
,Butte,7,0,1,,0,6,12,7,3,2,0
,Canyon,92,1,18,,1,72,560,219,240,101,2
,Franklin,0,0,0,,0,0,35,1,32,2,0
,Gem,4,0,1,,0,3,23,13,9,1,0
,Jefferson,3,0,0,,0,3,115,21,84,10,0
,Kootenai,122,1,16,,6,99,"1,046",320,666,60,21
,Nez Perce,7,0,0,,0,7,87,27,53,7,0
,Owyhee,23,0,3,,1,19,89,30,43,16,1
IDAHO - Nonmetropolitan Counties,Adams,2,0,0,,0,2,22,2,20,0,1
,Bear Lake,5,0,2,,0,3,28,9,17,2,0
,Benewah,16,0,0,,0,16,61,29,32,0,0
,Bingham,30,0,7,,1,22,265,80,161,24,0
,Blaine,3,0,0,,0,3,33,12,17,4,1
,Bonner,49,0,14,,0,35,383,150,199,34,1
,Boundary,7,2,3,,0,2,88,49,34,5,0
,Camas,0,0,0,,0,0,13,4,8,1,0
,Caribou,6,0,0,,0,6,10,2,6,2,0
,Cassia,22,0,4,,0,18,305,104,192,9,0
,Clark,0,0,0,,0,0,6,0,6,0,0
,Clearwater,15,0,0,,0,15,95,17,73,5,0
,Custer,2,0,0,,0,2,24,4,19,1,0
,Elmore,14,0,1,,0,13,44,10,27,7,0
,Fremont,10,0,0,,0,10,90,19,58,13,0
,Gooding,11,0,1,,0,10,53,17,22,14,0
,Idaho,21,0,2,,0,19,101,40,59,2,0
,Jerome,19,0,2,,0,17,112,49,45,18,0
,Latah,13,0,2,,1,10,151,51,90,10,0
,Lemhi,5,0,0,,0,5,9,1,7,1,0
