,Clay,4,0,0,0,4,64,20,43,1,8
,Coles,5,0,0,0,5,105,24,77,4,1
,Crawford,1,0,0,0,1,59,23,33,3,0
,Douglas,13,0,0,0,13,28,3,24,1,0
,Edgar,26,0,5,0,21,65,29,32,4,0
,Effingham,9,0,0,0,9,166,54,99,13,2
,Franklin,12,0,0,1,11,283,102,172,9,4
,Fulton,8,0,0,0,8,133,34,89,10,0
,Gallatin,3,0,0,0,3,66,19,46,1,0
,Iroquois,5,0,0,0,5,150,75,73,2,0
,Jackson,47,0,11,5,31,336,162,161,13,3
,Jefferson,52,0,4,2,46,339,130,177,32,7
,Johnson,23,0,1,0,22,105,28,67,10,1
,La Salle,32,0,15,1,16,400,130,258,12,10
,Lawrence,15,0,0,0,15,24,14,9,1,0
,Livingston,15,0,6,2,7,278,54,215,9,47
,Marion,18,0,8,1,9,277,93,165,19,0
,Mason,20,0,5,0,15,132,31,99,2,2
,Massac,9,0,0,0,9,146,49,92,5,1
,McDonough,6,0,0,0,6,91,31,58,2,1
,Montgomery,108,0,0,0,108,153,74,79,0,0
,Morgan,10,1,2,0,7,112,42,66,4,3
,Moultrie,8,0,2,1,5,54,13,41,0,0
,Ogle,13,0,6,0,7,308,74,221,13,1
,Perry,22,3,1,2,16,88,50,38,0,0
,Pike,1,0,1,0,0,7,3,4,0,0
,Pope,13,0,0,0,13,45,25,19,1,0
,Pulaski,79,0,5,2,72,104,38,55,11,0
,Putnam,4,0,3,0,1,48,13,35,0,0
,Richland,6,0,1,1,4,91,32,52,7,0
,Schuyler,5,0,0,0,5,10,2,8,0,0
,Shelby,12,0,0,0,12,66,28,38,0,0
,Stephenson,6,1,1,1,3,208,56,144,8,1
,Union,15,0,2,0,13,107,18,82,7,0
,Warren,11,0,0,0,11,89,31,56,2,0
,Washington,37,0,0,0,37,66,27,38,1,0
,White,6,0,0,0,6,168,53,113,2,3
,Whiteside,22,0,11,0,11,233,81,144,8,0
,Williamson,9,0,1,1,7,359,139,207,13,8
INDIANA - Metropolitan Counties,Allen,65,2,14,10,39,872,187,635,50,0
,Bartholomew,30,0,10,1,19,497,138,322,37,1
,Boone,1,0,0,1,0,170,42,118,10,0
,Brown,2,0,1,0,1,97,42,54,1,1
,Carroll,12,0,3,0,9,174,63,98,13,
,Clark,70,0,10,8,52,745,268,435,42,3
,Delaware,19,0,6,1,12,490,113,316,61,0
,Elkhart,42,1,9,23,9,"1,646",533,987,126,13
,Floyd,0,0,0,0,0,651,150,469,32,1
,Franklin,1,0,0,0,1,126,80,41,5,3
,Gibson,5,0,0,1,4,139,31,105,3,6
,Greene,6,0,3,1,2,159,47,99,13,1
,Hancock,11,0,3,3,5,286,78,192,16,0
,Harrison,11,1,0,3,7,422,106,298,18,
,Howard,37,0,4,3,30,453,208,230,15,0
,Lake,32,1,3,15,13,"1,023",176,773,74,0
,La Porte,28,0,6,9,13,816,312,458,46,1
,Madison,30,0,4,3,23,478,200,246,32,0
,Monroe,60,3,12,6,39,"1,025",349,613,63,3
,Newton,14,0,2,0,12,206,77,117,12,4
,Porter,42,0,0,4,38,771,124,604,43,1
,Putnam,9,2,1,1,5,245,106,114,25,2
,Shelby,28,0,4,2,22,279,103,157,19,2
,St. Joseph,116,1,13,21,81,"2,107",603,"1,440",64,0
,Sullivan,13,0,0,0,13,187,43,121,23,0
,Tippecanoe,31,0,9,6,16,909,253,608,48,6
,Tipton,9,0,2,1,6,71,24,42,5,0
,Vanderburgh6,,2,7,9,,790,124,631,35,4
,Warrick,92,0,4,0,88,600,85,490,25,3
,Wells,2,0,1,0,1,150,40,102,8,0
INDIANA - Nonmetropolitan Counties,Blackford,4,0,0,0,4,57,14,39,4,0
,Cass,10,0,2,0,8,216,34,177,5,0
,Clinton,11,0,1,3,7,360,76,264,20,0
,Daviess,7,0,0,1,6,103,35,55,13,3
,Fulton,16,0,4,1,11,94,38,50,6,3
,Grant,9,0,4,4,1,384,131,224,29,
,Henry,6,0,4,1,1,566,193,345,28,0
,Huntington,9,1,1,4,3,131,37,87,7,0
,Jackson,18,0,2,0,16,412,105,294,13,3
,Jay,4,0,0,0,4,104,24,72,8,0
,Jennings,21,0,4,1,16,310,137,154,19,0
,Knox,0,0,0,0,0,0,0,0,0,0
,Kosciusko,34,0,4,2,28,710,133,539,38,2
,LaGrange,6,0,0,4,2,202,47,134,21,0
,Lawrence,13,0,9,0,4,305,130,160,15,5
,Marshall6,,0,5,0,,,110,,16,0
,Martin,0,0,0,0,0,70,15,48,7,0
,Montgomery,24,0,1,1,22,447,178,259,10,0
,Noble,16,0,3,0,13,168,78,82,8,1
,Parke,0,0,0,0,0,140,37,100,3,2
,Pulaski,46,0,3,0,43,179,43,123,13,4
,Randolph,1,1,0,0,0,272,92,167,13,2
,Ripley,9,0,1,0,8,229,64,157,8,1
,Rush,2,0,0,0,2,268,67,193,8,1
,Scott,12,0,0,0,12,137,54,76,7,1
,Starke,30,0,5,0,25,442,81,324,37,7
,Steuben,19,0,6,5,8,467,123,329,15,2
,Wayne,0,0,0,0,0,166,64,98,4,2
IOWA - Metropolitan Counties,Black Hawk,34,0,12,1,21,157,60,84,13,0
,Bremer,12,0,1,0,11,43,14,25,4,1
,Dallas,18,0,2,0,16,136,29,93,14,2
,Dubuque,63,0,3,0,60,209,86,103,20,4
,Grundy,3,0,0,0,3,83,25,57,1,1
,Harrison,6,0,0,1,5,98,35,56,7,0
,Johnson,52,1,7,0,44,218,75,125,18,2
,Jones,0,0,0,0,0,88,19,61,8,0
,Linn,23,0,7,0,16,364,167,167,30,4
,Mills,30,0,9,1,20,206,77,110,19,2
,Polk,104,0,9,9,86,668,215,380,73,3
,Pottawattamie,39,0,3,2,34,437,155,235,47,2
,Scott,24,0,0,0,24,128,33,86,9,1
,Story,17,0,5,0,12,177,67,98,12,1
,Warren,46,0,6,2,38,246,83,144,19,4
,Washington,34,0,13,0,21,85,21,59,5,0
,Woodbury,19,0,0,0,19,130,52,71,7,0
IOWA - Nonmetropolitan Counties,Adair,5,0,0,0,5,54,19,33,2,0
,Adams,26,2,1,0,23,57,25,30,2,0
,Appanoose,13,0,0,0,13,82,34,43,5,0
,Boone,8,0,1,0,7,12,7,5,0,0
,Buchanan,5,0,0,0,5,122,33,84,5,0
,Buena Vista,7,0,0,0,7,63,21,39,3,4
,Butler,6,0,1,0,5,5,3,2,0,0
,Calhoun,6,0,1,0,5,74,14,53,7,0
,Cass,15,0,1,0,14,69,24,41,4,1
,Cedar,8,0,1,0,7,95,12,77,6,3
,Cerro Gordo,6,0,0,0,6,152,53,93,6,1
,Clarke,7,0,0,0,7,40,12,28,0,0
,Clay,10,0,3,0,7,38,19,16,3,1
,Clayton,7,0,1,0,6,54,13,37,4,0
,Clinton,24,0,1,0,23,184,100,75,9,1
,Davis,9,1,0,0,8,9,3,6,0,0
,Delaware,15,0,2,0,13,24,14,9,1,0
,Des Moines,14,0,1,0,13,101,32,63,6,1
,Fayette,10,0,2,0,8,39,9,25,5,0
,Floyd,1,0,0,0,1,23,7,13,3,0
,Hamilton,14,0,0,0,14,72,37,33,2,0
,Hancock,4,0,1,0,3,75,48,26,1,0
,Hardin,10,0,0,0,10,97,39,48,10,2
,Henry,17,0,0,1,16,85,31,47,7,4
,Howard,6,0,2,0,4,66,24,41,1,1
,Humboldt,0,0,0,0,0,35,21,11,3,0
,Ida,2,0,0,0,2,55,13,42,0,0
,Iowa,15,1,3,0,11,93,20,59,14,0
,Jasper,37,0,2,0,35,151,72,62,17,0
,Jefferson,4,0,0,1,3,66,19,40,7,2
,Kossuth,8,0,1,0,7,69,41,27,1,0
,Lee,27,1,0,0,26,106,43,40,23,1
,Louisa,10,0,0,0,10,74,25,44,5,1
,Lucas,6,1,2,1,2,59,19,35,5,4
,Lyon,20,2,2,1,15,56,13,36,7,0
,Mahaska,21,0,0,0,21,83,40,39,4,0
,Marion,28,0,9,0,19,125,58,56,11,1
,Marshall,15,0,1,0,14,117,59,55,3,2
,Mitchell,3,0,0,0,3,12,7,4,1,0
,Monroe,4,0,0,0,4,22,8,14,0,0
,Muscatine,17,0,3,0,14,110,45,53,12,0
,O'Brien,5,0,0,0,5,45,19,24,2,0
,Osceola,1,0,0,0,1,15,4,6,5,0
,Page,3,0,0,0,3,56,9,45,2,1
,Palo Alto,11,0,0,0,11,48,19,27,2,1
,Plymouth,10,0,0,0,10,47,15,27,5,0
,Pocahontas,6,0,0,0,6,39,15,21,3,2
,Poweshiek,4,0,1,0,3,110,40,61,9,2
,Sioux,18,0,1,0,17,77,37,35,5,1
,Tama,36,0,1,0,35,140,74,57,9,1
,Taylor,1,0,0,0,1,35,14,18,3,0
,Union,3,0,0,0,3,32,11,14,7,1
,Wapello,15,0,0,0,15,105,43,53,9,0
,Wayne,4,0,0,0,4,31,13,17,1,1
,Webster,35,0,1,1,33,221,93,110,18,1
,Winneshiek,0,0,0,0,0,25,6,19,0,0
,Worth,2,0,0,0,2,108,32,71,5,0
,Wright,4,1,0,0,3,32,13,19,0,0
KANSAS - Metropolitan Counties,Butler,35,1,4,0,30,451,151,271,29,9
,Doniphan,5,0,1,0,4,54,19,34,1,0
,Douglas,25,0,3,1,21,233,67,159,7,4
,Franklin,35,0,6,0,29,212,103,97,12,9
,Geary,6,0,1,0,5,32,8,23,1,1
,Harvey,9,0,0,2,7,102,31,63,8,0
,Jackson,22,0,2,1,19,128,46,71,11,2
,Jefferson,27,0,1,0,26,424,101,290,33,8
,Johnson,40,0,6,2,32,294,68,204,22,5
,Leavenworth,62,0,3,2,57,353,149,171,33,11
,Miami,18,0,0,1,17,237,103,119,15,11
,Osage,12,0,1,0,11,85,29,46,10,2
,Pottawatomie,35,0,0,2,33,251,93,144,14,4
,Riley County Police Department,187,2,29,16,140,"1,400",244,"1,139",17,18
,Sedgwick,150,0,10,5,135,792,246,486,60,9
,Shawnee,71,0,5,6,60,"1,163",302,802,59,17
,Sumner,9,0,1,1,7,127,42,78,7,0
,Wabaunsee,16,0,0,1,15,77,26,44,7,2
,Wyandotte,4,0,0,1,3,11,4,7,0,2
KANSAS - Nonmetropolitan Counties,Allen,18,1,3,0,14,79,31,43,5,6
,Anderson,8,0,2,1,5,68,32,29,7,0
,Atchison,4,0,1,0,3,14,11,1,2,0
,Barber,3,0,0,0,3,16,3,13,0,0
,Barton,31,0,5,0,26,134,47,77,10,0
,Bourbon,11,0,2,0,9,100,56,39,5,8
,Brown,10,0,3,0,7,49,15,31,3,0
,Chautauqua,2,0,0,0,2,11,6,5,0,1
,Cherokee,33,0,0,0,33,206,91,101,14,17
,Cheyenne,2,0,0,0,2,19,5,9,5,0
,Clark,2,0,0,0,2,25,4,20,1,0
,Clay,4,0,1,0,3,27,11,12,4,2
,Cloud,9,1,2,0,6,56,17,35,4,0
,Coffey,8,0,4,0,4,44,13,25,6,0
,Cowley,34,0,2,1,31,169,67,95,7,0
,Crawford,18,1,1,2,14,253,79,158,16,21
,Dickinson,13,1,2,0,10,125,56,59,10,4
,Edwards,1,0,0,0,1,29,8,18,3,1
,Ellis,14,0,2,1,11,78,22,53,3,2
,Ellsworth,4,0,0,0,4,45,13,27,5,1
,Finney,23,0,5,0,18,255,74,170,11,2
,Ford,27,1,6,3,17,123,25,87,11,1
,Graham,0,0,0,0,0,30,9,20,1,0
,Grant,2,0,0,0,2,23,8,13,2,0
,Gray,2,0,0,0,2,34,8,26,0,0
,Greenwood,9,0,4,1,4,78,24,46,8,1
,Harper,7,0,1,0,6,20,7,11,2,0
,Hodgeman,2,0,1,0,1,33,10,21,2,0
,Kingman,3,0,0,0,3,51,17,29,5,1
,Kiowa,2,0,1,0,1,57,19,36,2,0
,Labette,14,0,1,0,13,103,40,52,11,2
,Lincoln,6,0,0,0,6,40,14,25,1,0
,Logan,1,0,0,0,1,13,4,9,0,0
,Lyon,8,0,2,0,6,108,10,95,3,3
,Marion,6,0,0,0,6,6,1,4,1,0
,Marshall,1,0,0,0,1,41,24,15,2,0
,McPherson,14,0,4,0,10,93,42,45,6,3
,Montgomery,42,0,2,0,40,162,58,88,16,8
,Morris,8,0,0,0,8,42,14,26,2,2
,Morton,8,0,0,0,8,30,11,18,1,1
,Nemaha,16,0,0,0,16,49,16,30,3,1
,Neosho,9,1,5,0,3,105,46,55,4,3
,Ness,4,0,1,0,3,16,3,10,3,0
,Norton,1,0,0,0,1,20,16,4,0,0
,Osborne,2,0,0,0,2,18,9,8,1,0
,Ottawa,6,0,0,0,6,71,21,50,0,0
,Pawnee,1,0,0,0,1,20,3,15,2,0
,Phillips,1,0,0,0,1,24,10,13,1,3
,Pratt,13,0,1,1,11,79,18,58,3,0
,Reno,40,0,1,0,39,337,151,169,17,3
,Republic,5,0,0,0,5,28,3,25,0,2
,Rice,7,0,2,0,5,52,24,25,3,0
,Rush,7,0,4,0,3,21,6,14,1,0
,Russell,10,0,1,0,9,69,29,31,9,0
,Saline,36,6,5,0,25,175,86,77,12,9
,Seward,14,0,2,0,12,42,15,25,2,0
,Sherman,1,0,1,0,0,11,1,8,2,0
,Smith,1,0,0,0,1,15,4,10,1,0
,Stafford,7,0,0,0,7,24,5,18,1,0
,Thomas,9,0,1,0,8,27,14,11,2,1
,Washington,1,0,0,0,1,15,6,6,3,0
,Wichita,6,1,0,0,5,32,11,19,2,0
,Wilson,4,0,0,2,2,50,21,22,7,1
,Woodson,3,0,1,0,2,66,23,40,3,3
KENTUCKY - Metropolitan Counties,Boone,63,2,12,14,35,"1,496",350,"1,086",60,3
,Bourbon,0,0,0,0,0,48,19,29,0,0
,Boyd,23,0,2,8,13,210,62,139,9,0
,Bracken,1,0,0,0,1,103,53,47,3,0
,Bullitt,28,1,7,4,16,703,303,356,44,2
,Christian,14,1,2,3,8,393,173,193,27,4
,Clark,5,0,0,2,3,194,83,102,9,0
,Edmonson,3,0,1,0,2,52,23,27,2,0
,Gallatin,1,0,0,0,1,22,9,10,3,0
,Grant,2,0,1,0,1,161,68,85,8,2
,Greenup,3,1,2,0,0,48,37,9,2,0
,Hancock,0,0,0,0,0,24,8,15,1,0
,Hardin,2,0,0,1,1,83,34,44,5,0
,Henderson,9,0,2,1,6,165,68,84,13,1
,Henry,0,0,0,0,0,4,4,0,0,1
,Jessamine,12,0,2,1,9,294,121,157,16,0
,Kenton,1,0,0,0,1,2,0,2,0,0
,Kenton County Police Department,23,0,1,3,19,186,60,120,6,2
,Larue,1,0,1,0,0,40,27,11,2,0
,McLean,2,0,0,1,1,35,16,12,7,0
,Meade,4,0,0,2,2,108,68,36,4,0
,Nelson,16,1,1,1,13,265,134,116,15,0
,Oldham,0,0,0,0,0,4,1,3,0,0
,Oldham County Police Department,33,0,11,10,12,400,157,226,17,1
,Pendleton,2,0,2,0,0,149,47,85,17,2
,Scott,11,0,1,3,7,205,89,106,10,1
,Shelby,16,0,3,5,8,373,96,254,23,6
,Spencer,0,0,0,0,0,23,15,8,0,0
,Trigg,5,0,0,2,3,68,30,35,3,0
,Trimble,0,0,0,0,0,21,13,8,0,0
,Warren,24,0,7,3,14,434,171,232,31,2
,Webster,2,0,1,0,1,14,6,4,4,0
,Woodford,0,0,0,0,0,22,1,21,0,0
KENTUCKY - Nonmetropolitan Counties,Adair,1,0,1,0,0,32,18,12,2,0
,Allen,14,0,10,0,4,129,61,62,6,2
,Anderson,5,0,2,1,2,89,38,49,2,0
,Ballard,5,0,0,1,4,200,54,137,9,3
,Barren,8,0,0,2,6,148,85,44,19,1
,Bell,3,0,0,0,3,74,21,38,15,0
,Boyle,7,0,0,0,7,60,23,33,4,0
,Breckinridge,2,1,0,1,0,38,21,12,5,0
,Butler,1,0,0,0,1,17,6,5,6,0
,Caldwell,4,0,0,0,4,82,39,37,6,1
,Calloway,13,1,4,1,7,416,173,225,18,1
,Carlisle,0,0,0,0,0,12,5,6,1,0
,Carter,3,0,0,0,3,36,14,16,6,1
,Casey,3,0,0,1,2,121,76,41,4,0
,Clay,12,0,0,1,11,96,23,57,16,0
,Crittenden,0,0,0,0,0,15,7,7,1,1
,Cumberland,0,0,0,0,0,7,1,5,1,0
,Estill,9,0,0,4,5,108,53,51,4,0
,Fleming,0,0,0,0,0,32,14,15,3,0
,Floyd,0,0,0,0,0,103,41,51,11,1
,Franklin,13,0,4,4,5,177,67,103,7,0
,Fulton,3,0,0,0,3,33,8,21,4,2
,Garrard,0,0,0,0,0,63,17,39,7,0
,Graves,15,0,3,3,9,188,92,87,9,0
,Grayson,1,0,0,1,0,119,44,62,13,0
,Green,1,0,1,0,0,4,3,1,0,0
,Harlan,10,0,2,1,7,78,29,49,0,3
,Harrison,11,0,0,6,5,244,106,133,5,0
,Hart,2,0,0,0,2,15,8,5,2,0
,Hopkins,21,0,14,2,5,274,114,133,27,1
,Jackson,1,0,0,1,0,99,43,50,6,0
,Johnson,2,1,1,0,0,34,12,11,11,0
,Knott,0,0,0,0,0,22,6,14,2,0
,Knox,7,0,1,0,6,229,121,94,14,1
,Laurel,11,0,1,1,9,287,125,132,30,4
,Lawrence,3,0,0,2,1,58,27,22,9,0
,Letcher,6,0,1,1,4,31,19,11,1,0
,Lewis,5,0,0,2,3,59,42,13,4,2
,Lincoln,6,0,0,3,3,90,65,19,6,0
,Livingston,3,0,2,0,1,100,47,44,9,0
,Logan,10,0,4,1,5,180,78,88,14,3
,Lyon,0,0,0,0,0,62,36,23,3,0
,Madison,17,0,1,6,10,514,159,340,15,0
,Magoffin,5,0,1,2,2,44,11,29,4,0
,Marion,2,0,0,0,2,79,40,34,5,1
,Marshall,26,0,7,2,17,334,143,172,19,1
,Martin,3,0,0,1,2,68,24,31,13,0
,Mason,5,0,0,0,5,145,87,53,5,0
,McCracken,38,2,12,7,17,589,227,325,37,1
,McCreary,9,1,1,5,2,172,90,70,12,0
,Menifee,0,0,0,0,0,30,10,19,1,0
,Mercer,4,2,1,0,1,78,45,28,5,1
,Metcalfe,1,0,0,1,0,54,11,35,8,1
,Montgomery,24,0,1,10,13,509,228,258,23,1
,Muhlenberg,1,0,0,0,1,37,12,18,7,0
,Ohio,6,1,1,0,4,112,48,56,8,1
,Owen,0,0,0,0,0,64,34,27,3,0
,Perry,13,0,0,1,12,26,4,10,12,0
,Pike,1,0,0,1,0,27,11,15,1,0
,Powell,1,0,0,0,1,83,39,40,4,0
,Pulaski,16,2,5,4,5,642,325,291,26,2
,Rockcastle,4,0,0,3,1,71,37,25,9,0
,Rowan,5,0,1,1,3,55,13,38,4,0
,Russell,4,0,0,0,4,31,13,15,3,0
,Simpson,9,0,4,1,4,104,45,54,5,0
,Taylor,8,0,2,1,5,182,80,100,2,2
,Todd,0,0,0,0,0,3,0,3,0,0
,Union,11,1,2,3,5,38,11,23,4,1
,Washington,0,0,0,0,0,25,13,9,3,1
,Wayne,7,0,0,0,7,52,28,17,7,0
LOUISIANA - Metropolitan Counties,Ascension,371,5,23,42,301,"2,657",738,"1,727",192,1
,Bossier,92,0,5,2,85,535,87,417,31,0
,Caddo,111,4,10,7,90,843,230,567,46,2
,Calcasieu,442,9,77,40,316,"3,847",968,"2,614",265,13
,Cameron,13,0,1,1,11,139,35,96,8,3
,De Soto,139,2,2,4,131,269,79,149,41,1
,East Baton Rouge,539,10,19,208,302,"7,767","2,060","5,448",259,20
,East Feliciana,1,0,0,0,1,64,17,44,3,0
,Grant,18,0,0,0,18,267,74,182,11,0
,Jefferson,"1,870",52,67,431,"1,320","12,782","2,809","8,896","1,077",130
,Lafayette,339,3,15,40,281,"1,593",431,"1,055",107,
,Lafourche,78,2,2,23,51,"1,620",404,"1,154",62,1
,Livingston,202,6,7,29,160,"2,478",688,"1,642",148,12
,Ouachita,159,8,9,18,124,"2,651",913,"1,654",84,1
,Plaquemines,38,0,0,1,37,284,44,225,15,2
,Pointe Coupee,106,1,8,5,92,320,107,206,7,4
,Rapides,281,4,23,9,245,"2,006",653,"1,198",155,2
,St. Bernard3,100,0,12,12,76,,330,986,,7
,St. Charles,121,3,7,24,87,"1,413",366,959,88,16
,St. Helena,88,2,0,2,84,265,103,134,28,0
,St. John the Baptist,87,3,5,44,35,"1,235",327,813,95,0
,St. Martin,126,1,1,9,115,519,48,464,7,
,St. Tammany,275,7,19,25,224,"2,374",568,"1,658",148,15
,Terrebonne,369,6,27,35,301,"2,998",490,"2,315",193,12
,West Baton Rouge,81,0,6,11,64,433,46,371,16,0
,West Feliciana,37,2,2,3,30,167,54,105,8,1
LOUISIANA - Nonmetropolitan Counties,Allen,26,1,8,1,16,392,87,302,3,0
,Assumption,108,0,0,2,106,431,123,272,36,0
,Avoyelles,69,2,21,1,45,390,124,243,23,1
,Beauregard,27,0,0,1,26,308,118,159,31,0
,Bienville,20,0,0,4,16,183,47,125,11,
,Caldwell,26,0,0,5,21,312,106,177,29,1
,Catahoula,224,0,16,1,207,236,56,171,9,0
,Claiborne,66,1,13,2,50,225,84,124,17,34
,Concordia,60,0,6,3,51,251,60,182,9,0
,East Carroll,15,0,0,3,12,60,20,33,7,1
,Evangeline,27,0,4,1,22,448,79,362,7,0
,Franklin,11,0,1,0,10,202,85,107,10,0
,Iberia,405,3,18,118,266,"2,177",838,"1,245",94,
,Jackson,2,0,0,0,2,134,54,77,3,0
,Jefferson Davis,51,0,9,1,41,347,37,275,35,0
,La Salle,23,0,0,1,22,91,11,79,1,1
,Lincoln,65,0,5,2,58,273,139,129,5,0
,Madison,33,1,0,0,32,100,36,56,8,0
,Morehouse3,25,0,0,2,23,,56,,22,1
,Natchitoches,86,2,1,5,78,453,116,309,28,0
,Red River,50,0,0,2,48,81,29,46,6,0
,Richland,18,0,1,1,16,212,70,123,19,0
,Sabine,37,0,1,0,36,426,75,324,27,0
,St. James,112,0,1,3,108,378,77,274,27,5
,St. Landry,125,1,12,12,100,864,381,409,74,
,St. Mary,127,0,12,28,87,964,220,700,44,
,Tangipahoa,874,5,8,69,792,"4,211","1,699","2,400",112,
,Tensas,7,1,0,0,6,45,20,25,0,0
,Vermilion,28,1,2,0,25,179,30,149,0,0
,Vernon,116,1,9,3,103,620,32,562,26,
,Washington,92,2,14,11,65,786,316,423,47,0
,Webster,46,0,7,1,38,252,120,108,24,2
,West Carroll,99,0,1,1,97,428,108,296,24,2
,Winn,19,0,2,0,17,153,28,117,8,
MAINE - Metropolitan Counties,Androscoggin,10,0,6,1,3,210,52,153,5,2
,Cumberland,40,0,8,6,26,716,314,373,29,5
,Penobscot,2,0,0,2,0,738,227,464,47,0
,Sagadahoc,2,0,0,0,2,154,52,97,5,0
,York,20,0,4,2,14,545,169,342,34,3
MAINE - Nonmetropolitan Counties,Aroostook,3,0,0,0,3,75,27,47,1,0
,Franklin,7,0,2,0,5,108,39,63,6,0
,Hancock,6,0,1,2,3,261,84,167,10,0
,Kennebec,13,0,7,2,4,357,134,206,17,0
,Knox,7,0,2,0,5,213,69,125,19,0
,Lincoln,18,0,7,4,7,286,105,177,4,1
,Oxford,21,0,14,0,7,332,143,172,17,1
,Piscataquis,0,0,0,0,0,97,41,52,4,0
,Somerset,13,0,6,3,4,325,153,155,17,1
,Waldo,7,0,4,1,2,337,136,182,19,2
,Washington,34,0,1,5,28,165,47,108,10,0
MARYLAND - Metropolitan Counties,Allegany,0,0,0,0,0,0,0,0,0,0
,Allegany County Bureau of Police,50,1,4,2,43,331,68,258,5,0
,Anne Arundel,2,0,0,0,2,0,0,0,0,0
,Anne Arundel County Police Department,"2,693",14,106,570,"2,003","14,682","2,662","10,901","1,119",70
,Baltimore County,0,0,0,0,0,0,0,0,0,0
,Baltimore County Police Department,"4,305",20,126,"1,335","2,824","23,765","4,089","17,817","1,859",220
,Calvert,173,0,18,30,125,"1,762",460,"1,210",92,6
,Carroll,61,0,34,3,24,303,75,218,10,0
,Cecil,146,2,21,16,107,946,369,515,62,0
,Charles,658,2,34,156,466,"3,334",663,"2,392",279,0
,Frederick,204,1,12,28,163,"1,559",272,"1,220",67,4
,Harford,579,5,51,112,411,"2,688",677,"1,859",152,7
,Howard,0,0,0,0,0,0,0,0,0,0
,Howard County Police Department,558,4,25,222,307,"6,771","1,393","4,998",380,58
,Prince George's,74,0,1,1,72,0,0,0,0,0
,Prince George's County Police Department,"4,941",81,169,"2,472","2,219","28,275","6,427","16,251","5,597",281
,Queen Anne's,69,0,7,6,56,741,153,570,18,6
,Somerset,1,0,0,0,1,58,8,49,1,0
,Washington,227,0,13,15,199,"1,270",316,906,48,0
,Wicomico,137,1,3,25,108,862,328,486,48,
MARYLAND - Nonmetropolitan Counties,Caroline,22,0,1,8,13,333,143,174,16,0
,Dorchester,18,0,1,1,16,278,70,199,9,0
,Garrett,25,1,1,1,22,239,84,144,11,0
,Kent,14,0,0,5,9,115,51,55,9,0
,St. Mary's,280,4,11,38,227,"1,956",432,"1,429",95,3
,Talbot,13,2,2,3,6,214,53,157,4,0
,Worcester,74,2,2,4,66,193,56,129,8,1
MICHIGAN - Metropolitan Counties,Barry,37,0,12,1,24,384,126,235,23,4
,Bay,40,0,10,2,28,701,129,547,25,6
,Berrien,108,0,21,8,79,729,182,515,32,5
,Calhoun,65,0,8,2,55,488,163,300,25,8
,Cass,39,0,19,6,14,699,214,456,29,7
,Clinton,7,0,3,0,4,202,75,120,7,2
,Eaton,91,0,25,17,49,"1,536",307,"1,187",42,1
,Genesee,35,0,11,2,22,520,138,351,31,1
,Ingham,97,0,15,11,71,801,245,513,43,4
,Ionia,43,1,19,1,22,352,158,178,16,4
,Jackson,122,3,13,5,101,519,129,363,27,2
,Kalamazoo,176,2,29,34,111,"2,103",547,"1,466",90,17
,Kent,401,2,65,48,286,"3,304",935,"2,229",140,31
,Lapeer,41,1,2,0,38,450,121,295,34,0
,Livingston,67,1,15,9,42,733,185,515,33,7
,Macomb,399,0,52,37,310,"2,306",438,"1,740",128,12
,Monroe,229,2,53,41,133,"2,381",640,"1,587",154,25
,Muskegon,36,1,11,3,21,780,180,570,30,2
,Newaygo,33,0,11,0,22,402,179,203,20,4
,Oakland,293,2,43,45,203,"3,809",853,"2,802",154,85
,Ottawa,304,0,110,15,179,"3,096",739,"2,296",61,21
,Saginaw,92,0,18,11,63,483,136,327,20,1
,St. Clair,146,1,19,17,109,"1,507",414,"1,018",75,21
,Van Buren,106,0,24,1,81,580,155,386,39,2
,Washtenaw,460,4,57,77,322,"2,439",953,"1,260",226,17
,Wayne,6,0,1,1,4,5,0,3,2,0
MICHIGAN - Nonmetropolitan Counties,Alcona,18,1,6,0,11,102,42,60,0,0
,Allegan,96,0,30,4,62,810,280,489,41,8
,Alpena,5,0,2,0,3,77,21,55,1,0
,Antrim,37,0,11,1,25,378,158,210,10,0
,Arenac,25,0,0,1,24,100,44,53,3,1
,Baraga,1,0,0,0,1,28,11,17,0,2
,Benzie,21,0,3,1,17,232,58,170,4,2
,Branch,19,0,5,2,12,193,35,149,9,0
,Charlevoix,24,0,7,2,15,154,46,100,8,4
,Cheboygan,8,0,1,1,6,183,96,74,13,2
,Chippewa,6,0,3,0,3,116,40,64,12,0
,Crawford,38,0,5,0,33,213,97,103,13,0
,Delta,2,0,0,0,2,67,15,45,7,1
,Emmet,20,0,3,0,17,189,30,155,4,2
,Gladwin,13,0,3,1,9,208,62,138,8,1
,Grand Traverse,70,1,17,8,44,764,120,621,23,4
,Gratiot,10,0,5,0,5,135,28,95,12,1
,Hillsdale,34,0,12,4,18,184,69,101,14,2
,Houghton,4,0,4,0,0,113,23,83,7,0
,Huron,12,0,1,0,11,102,28,70,4,2
,Iosco,1,0,0,0,1,7,4,3,0,0
,Iron,7,0,2,1,4,44,13,30,1,1
,Isabella,46,0,12,3,31,391,129,249,13,2
,Kalkaska,60,0,12,0,48,332,108,207,17,0
,Lenawee,50,0,17,3,30,362,121,232,9,6
,Luce,10,0,3,0,7,66,17,48,1,0
,Mackinac,4,0,0,0,4,109,42,64,3,1
