,Ventura,157,5,14,20,118,"1,211",331,794,86,19
,Yolo,73,0,9,10,54,451,122,317,12,4
,Yuba,193,6,17,20,150,"1,307",429,873,5,14
CALIFORNIA - Nonmetropolitan Counties,Alpine,8,0,3,0,5,39,18,20,1,0
,Amador,75,0,3,10,62,468,155,310,3,1
,Calaveras,87,0,17,6,64,973,348,618,7,0
,Colusa,26,0,4,2,20,283,78,200,5,1
,Del Norte,104,1,22,15,66,375,234,138,3,5
,Glenn,25,0,1,1,23,239,99,137,3,0
,Humboldt,115,2,10,31,72,"1,130",509,604,17,10
,Inyo,67,0,4,4,59,177,72,104,1,0
,Lake,190,1,12,31,146,812,430,374,8,7
,Lassen,36,0,3,2,31,189,62,125,2,5
,Mariposa,71,3,2,2,64,313,93,218,2,0
,Mendocino,183,5,18,25,135,669,276,382,11,30
,Modoc,33,0,8,0,25,85,36,49,0,2
,Mono,6,0,1,0,5,62,32,30,0,0
,Nevada,144,1,8,8,127,703,355,338,10,4
,Plumas,107,0,15,1,91,404,141,256,7,0
,Sierra,17,0,0,0,17,52,16,36,0,1
,Siskiyou,29,3,3,1,22,184,85,98,1,0
,Tehama,189,3,5,7,174,303,133,169,1,0
,Trinity,21,4,3,1,13,157,81,76,0,0
,Tuolumne,85,0,12,11,62,776,386,386,4,20
COLORADO - Metropolitan Counties,Adams,419,7,70,55,287,"2,346",521,"1,404",421,24
,Arapahoe,218,1,38,31,148,"1,293",358,818,117,16
,Boulder,54,0,13,5,36,521,147,339,35,8
,Clear Creek,14,0,1,0,13,72,17,49,6,7
,Douglas5   ,139,0,28,5,106,"1,343",300,"1,007",36,17
,Elbert,4,0,0,0,4,66,29,34,3,1
,El Paso3   ,424,2,68,30,324,,,"1,416",205,38
,Gilpin,14,0,3,0,11,33,19,11,3,0
,Jefferson,148,1,22,11,114,"2,666",471,"2,083",112,17
,Larimer,150,1,14,9,126,"1,005",208,740,57,6
,Mesa,194,3,54,13,124,"1,303",224,960,119,15
,Park,20,0,3,0,17,59,27,30,2,4
,Teller,21,0,3,0,18,78,28,47,3,2
,Weld,151,4,9,5,133,804,248,492,64,11
COLORADO - Nonmetropolitan Counties,Alamosa,7,0,0,0,7,35,14,19,2,1
,Archuleta,14,0,2,0,12,104,43,54,7,3
,Baca,3,0,0,0,3,4,2,2,0,0
,Bent,14,0,0,1,13,89,37,50,2,0
,Chaffee,3,0,2,0,1,78,24,51,3,1
,Cheyenne,2,0,0,0,2,20,3,15,2,1
,Conejos,3,0,0,0,3,50,23,20,7,3
,Costilla,6,0,0,0,6,13,8,1,4,0
,Crowley,11,0,0,0,11,2,1,1,0,0
,Custer,5,0,1,0,4,51,13,35,3,1
,Delta,9,0,0,0,9,153,21,117,15,0
,Dolores,1,0,0,0,1,26,15,11,0,0
,Eagle,26,1,6,1,18,344,73,267,4,10
,Fremont,34,0,6,1,27,249,111,128,10,0
,Garfield,14,1,4,0,9,165,39,116,10,1
,Gunnison,11,0,0,0,11,40,9,28,3,0
,Hinsdale,0,0,0,0,0,10,5,5,0,0
,Huerfano,1,0,0,0,1,16,3,4,9,0
,Kiowa,2,0,0,0,2,1,0,0,1,0
,Kit Carson,2,0,1,0,1,25,4,18,3,0
,Lake,5,0,0,0,5,29,8,20,1,0
,Lincoln,1,0,0,0,1,28,9,18,1,0
,Logan,15,1,1,1,12,98,40,54,4,0
,Mineral,0,0,0,0,0,1,0,0,1,0
,Moffat,3,0,0,0,3,23,10,13,0,0
,Montezuma,32,1,1,2,28,112,41,60,11,1
,Montrose,30,1,4,0,25,232,91,123,18,2
,Morgan,8,0,0,0,8,101,23,74,4,1
,Otero,12,0,3,0,9,76,33,42,1,0
,Ouray,0,0,0,0,0,3,2,1,0,0
,Pitkin,11,0,1,0,10,34,0,34,0,0
,Prowers,10,0,0,0,10,26,6,18,2,0
,Rio Blanco,2,0,0,0,2,43,3,40,0,0
,Rio Grande,3,0,0,0,3,3,2,1,0,0
,Routt,6,0,0,0,6,32,5,20,7,0
,Saguache,9,0,0,0,9,44,17,23,4,0
,San Juan,1,0,0,0,1,16,4,11,1,0
,San Miguel,0,0,0,0,0,0,0,0,0,0
,Sedgwick,5,0,0,0,5,18,6,11,1,0
,Summit,17,1,10,0,6,227,28,194,5,2
,Washington,16,0,3,0,13,76,15,56,5,1
,Yuma,2,2,0,0,0,23,1,20,2,0
DELAWARE - Metropolitan Counties,New Castle County Police Department,"1,076",14,66,284,712,"6,304","2,213","3,690",401,3
FLORIDA - Metropolitan Counties,Alachua,583,4,56,69,454,"2,403",740,"1,576",87,13
,Baker,63,0,4,9,50,293,51,228,14,0
,Bay,336,3,41,52,240,"2,694",702,"1,871",121,6
,Brevard,876,13,67,101,695,"5,233","1,254","3,788",191,12
,Broward,335,2,23,76,234,"1,113",289,770,54,7
,Charlotte,387,1,24,33,329,"3,229",861,"2,252",116,6
,Citrus,451,5,26,57,363,"2,837",737,"1,971",129,16
,Clay,684,5,33,71,575,"3,806",732,"2,959",115,20
,Collier,785,6,39,146,594,"4,776","1,224","3,322",230,15
,Escambia,"1,960",15,132,412,"1,401","11,285","3,156","7,579",550,42
,Flagler,204,0,5,34,165,"1,680",362,"1,255",63,5
,Gadsden,101,3,7,11,80,522,224,270,28,3
,Gilchrist,28,0,0,0,28,208,79,116,13,0
,Gulf,51,1,3,3,44,226,110,109,7,0
,Hernando,437,2,40,49,346,"4,168","1,184","2,830",154,6
,Highlands,203,3,19,40,141,"1,908",689,"1,123",96,7
,Hillsborough,"2,152",28,116,495,"1,513","17,903","4,143","12,707","1,053",21
,Indian River,319,1,15,38,265,"2,461",552,"1,838",71,1
,Jefferson,70,0,3,4,63,140,76,58,6,2
,Lake,452,3,29,38,382,"3,096",991,"1,908",197,12
,Lee,"1,241",17,66,340,818,"8,854","2,771","5,482",601,31
,Leon,240,5,13,31,191,"1,577",641,837,99,15
,Manatee,"1,512",18,109,271,"1,114","8,125","2,010","5,812",303,7
,Marion,"1,215",14,122,62,"1,017","3,986","1,293","2,527",166,9
,Martin,339,4,31,78,226,"2,557",623,"1,825",109,10
,Miami-Dade,"6,046",81,267,"1,686","4,012","41,270","7,851","29,989","3,430",53
,Nassau,80,1,0,13,66,"1,077",338,678,61,12
,Okaloosa,643,0,52,60,531,"3,062",577,"2,359",126,0
,Orange,"4,918",49,305,"1,208","3,356","27,195","8,728","16,095","2,372",0
,Osceola,752,5,33,65,649,"5,031","1,740","3,089",202,0
,Palm Beach,"2,158",19,164,524,"1,451","14,626","3,767","9,722","1,137",67
,Pasco,"1,256",11,97,238,910,"10,945","3,015","7,334",596,85
,Pinellas,926,12,94,143,677,"6,040","1,535","4,239",266,35
,Polk,"1,140",19,59,154,908,"8,754","3,186","5,098",470,74
,Santa Rosa,215,0,24,23,168,"1,772",491,"1,193",88,6
,Sarasota,638,11,22,132,473,"6,510","1,647","4,627",236,4
,Seminole,583,5,37,86,455,"3,255",900,"2,183",172,5
,St. Johns,485,7,7,43,428,"3,539",766,"2,637",136,3
,St. Lucie,261,0,26,31,204,"1,583",480,"1,016",87,4
,Sumter,117,0,13,12,92,788,269,483,36,0
,Volusia,780,8,52,111,609,"5,210","1,687","3,199",324,17
,Wakulla,91,0,13,4,74,683,149,513,21,7
,Walton,163,0,11,7,145,"1,140",305,773,62,5
FLORIDA - Nonmetropolitan Counties,Bradford,86,0,11,2,73,330,163,154,13,2
,Calhoun,15,0,1,0,14,68,24,39,5,0
,Columbia,261,0,14,20,227,"1,178",559,583,36,0
,DeSoto,84,0,2,14,68,635,234,381,20,2
,Dixie,51,0,5,5,41,397,203,167,27,4
,Franklin,87,1,15,1,70,182,62,110,10,1
,Glades,39,0,3,1,35,192,72,111,9,0
,Hamilton,38,0,0,2,36,245,107,128,10,0
,Hardee,54,1,8,9,36,505,148,326,31,0
,Hendry,201,0,15,24,162,988,489,452,47,7
,Holmes,42,1,4,3,34,208,74,120,14,1
,Jackson,137,0,13,12,112,590,162,406,22,0
,Lafayette,27,1,1,1,24,67,28,38,1,1
,Levy,87,0,18,3,66,540,183,324,33,0
,Liberty,13,1,1,0,11,53,22,31,0,0
,Madison,115,1,5,6,103,290,99,177,14,2
,Monroe,183,2,12,15,154,"1,770",344,"1,378",48,3
,Okeechobee,184,0,18,23,143,"1,081",518,525,38,0
,Putnam,360,5,28,29,298,"2,205",823,"1,318",64,4
,Suwannee,94,1,2,5,86,448,171,258,19,1
,Taylor,54,1,3,1,49,122,54,62,6,1
,Union,39,1,1,7,30,153,64,80,9,2
,Washington,47,0,2,1,44,253,73,166,14,0
GEORGIA - Metropolitan Counties,Augusta-Richmond,879,28,85,542,224,"11,592","3,146","7,276","1,170",51
,Barrow,269,0,9,9,251,866,231,572,63,6
,Bartow,329,0,13,24,292,"2,726",821,"1,703",202,0
,Bibb,207,3,13,40,151,"2,370",542,"1,649",179,10
,Brantley,37,1,9,5,22,326,215,111,0,0
,Brooks,21,0,11,1,9,228,84,119,25,0
,Bryan,41,0,2,4,35,284,56,217,11,0
,Butts,40,0,9,9,22,406,96,268,42,0
,Catoosa,84,1,6,14,63,"1,033",246,682,105,5
,Chatham,0,0,0,0,0,0,0,0,0,0
,Chattahoochee,0,0,0,0,0,23,19,3,1,1
,Cherokee,117,3,24,17,73,"1,854",604,"1,126",124,1
,Clarke,4,0,0,0,4,1,0,1,0,0
,Clayton,7,0,0,1,6,5,0,3,2,0
,Clayton County Police Department,"1,157",24,57,535,541,"9,580","3,777","4,478","1,325",30
,Cobb,0,0,0,0,0,0,0,0,0,0
,Cobb County Police Department,974,11,86,397,480,"10,658","3,055","6,856",747,34
,Columbia,68,1,10,20,37,"2,297",396,"1,804",97,11
,Coweta,86,0,9,17,60,"1,419",339,"1,000",80,7
,Crawford,42,1,1,4,36,404,152,233,19,0
,Dawson,11,0,0,2,9,374,69,281,24,3
,DeKalb,0,0,0,0,0,0,0,0,0,0
,DeKalb County Police Department,"3,420",76,122,"1,787","1,435","30,285","9,468","15,995","4,822",176
,Dougherty,2,0,2,0,0,122,9,112,1,0
,Dougherty County Police Department,40,0,3,9,28,443,171,235,37,0
,Douglas,174,1,15,34,124,"1,915",530,"1,265",120,2
,Echols,0,0,0,0,0,46,20,25,1,0
,Effingham,38,1,14,4,19,242,159,61,22,1
,Fayette,43,3,4,7,29,579,182,353,44,0
,Floyd,26,2,1,0,23,70,18,50,2,
,Fulton,4,0,0,0,4,4,1,3,0,1
,Fulton County Police Department,805,18,34,379,374,"5,855","1,627","3,458",770,9
,Glynn,0,0,0,0,0,0,0,0,0,0
,Glynn County Police Department,230,2,10,64,154,"2,680",652,"1,947",81,2
,Gwinnett County Police Department,"1,578",34,161,662,721,"14,179","4,100","8,984","1,095",54
,Hall,187,4,20,37,126,"2,357",626,"1,506",225,21
,Haralson,123,1,1,1,120,466,237,171,58,1
,Harris,19,0,0,0,19,209,51,151,7,2
,Heard,21,0,1,0,20,127,38,76,13,0
,Henry,18,0,0,0,18,148,9,138,1,
,Henry County Police Department,286,5,26,94,161,"4,655","1,378","2,888",389,15
,Houston,59,2,6,9,42,996,233,730,33,0
,Jasper,38,0,4,0,34,195,75,110,10,0
,Jones,19,1,2,2,14,489,138,318,33,4
,Lamar,24,0,1,1,22,220,44,158,18,4
,Lanier,14,0,2,0,12,124,45,75,4,0
,Lee,92,1,1,5,85,630,150,453,27,2
,Liberty,62,1,3,4,54,367,107,241,19,0
,Long,21,1,10,2,8,275,147,110,18,0
,Lowndes,102,1,1,6,94,640,191,416,33,
,Madison,42,0,3,7,32,741,191,505,45,6
,McDuffie,13,1,1,1,10,283,107,161,15,0
,McIntosh,25,1,0,4,20,400,146,231,23,0
,Meriwether,28,0,1,0,27,356,119,211,26,1
,Monroe,25,0,2,1,22,392,113,244,35,4
,Morgan,16,0,2,1,13,196,55,122,19,3
,Murray,84,1,5,2,76,752,150,560,42,0
,Newton,279,4,13,33,229,"1,868",774,897,197,11
,Oconee,37,0,0,4,33,436,52,355,29,1
,Oglethorpe,60,1,12,4,43,444,112,320,12,1
,Paulding,188,1,17,23,147,"2,374",622,"1,513",239,9
,Peach,20,0,0,2,18,276,83,174,19,0
,Pickens,47,2,0,0,45,456,109,329,18,0
,Pike,5,0,3,0,2,84,40,43,1,0
,Pulaski,39,0,2,2,35,255,80,171,4,0
,Rockdale,246,1,13,29,203,"2,302",643,"1,474",185,1
,Spalding,146,1,17,29,99,"1,549",492,935,122,0
,Terrell,16,2,1,1,12,88,21,61,6,2
,Twiggs,13,0,0,4,9,166,59,101,6,1
,Walton,85,0,6,12,67,"1,071",301,674,96,2
,Whitfield,183,1,12,11,159,"1,736",548,"1,106",82,7
,Worth,5,1,0,2,2,162,57,92,13,1
GEORGIA - Nonmetropolitan Counties,Appling,19,0,2,1,16,329,70,250,9,0
,Baldwin,177,2,11,5,159,628,151,451,26,0
,Banks,49,0,2,1,46,523,94,401,28,0
,Ben Hill,26,0,11,3,12,151,35,103,13,0
,Berrien,9,0,3,1,5,167,42,118,7,0
,Bleckley,9,0,2,1,6,131,50,76,5,0
,Bulloch,29,2,5,10,12,734,192,503,39,0
,Camden,50,0,0,6,44,387,87,289,11,1
,Charlton,15,0,2,0,13,106,28,73,5,2
,Chattooga,38,0,1,0,37,391,130,250,11,0
,Clay,2,0,0,0,2,2,2,0,0,0
,Clinch,5,0,0,2,3,67,20,47,0,1
,Coffee,65,3,4,11,47,840,221,588,31,7
,Cook,8,0,1,2,5,116,56,55,5,0
,Crisp,20,0,0,8,12,371,76,284,11,0
,Decatur,38,1,0,2,35,336,102,219,15,0
,Dodge,31,0,4,0,27,376,114,250,12,0
,Dooly,11,0,0,5,6,71,11,56,4,0
,Early,16,1,1,2,12,133,40,91,2,0
,Elbert,31,2,2,7,20,455,127,301,27,0
,Emanuel,3,0,0,0,3,366,90,242,34,0
,Evans,9,0,0,2,7,36,18,11,7,0
,Fannin,69,0,3,0,66,364,134,203,27,4
,Franklin,9,0,1,6,2,352,115,216,21,0
,Gilmer,54,0,5,0,49,407,117,279,11,0
,Gordon,149,4,8,5,132,732,208,479,45,0
,Grady,20,0,0,2,18,168,45,112,11,0
,Greene,19,1,0,0,18,205,39,164,2,0
,Habersham,33,0,3,0,30,495,203,267,25,0
,Hancock,0,0,0,0,0,72,18,48,6,0
,Hart,65,0,3,4,58,477,141,328,8,0
,Irwin,13,0,3,0,10,114,48,62,4,0
,Jackson,69,0,9,7,53,892,175,672,45,2
,Jeff Davis,76,1,0,3,72,257,65,183,9,2
,Jefferson,17,0,0,3,14,170,74,90,6,0
,Johnson,15,0,0,0,15,90,33,52,5,0
,Laurens,34,3,2,7,22,766,235,492,39,1
,Lumpkin,79,0,9,2,68,428,117,283,28,2
,Macon,0,0,0,0,0,85,33,43,9,0
,Miller,5,0,0,0,5,34,9,19,6,1
,Mitchell,34,0,2,2,30,204,63,132,9,0
,Pierce,32,0,1,0,31,236,97,128,11,0
,Polk,0,0,0,0,0,0,0,0,0,0
,Polk County Police Department,52,1,6,5,40,671,277,340,54,5
,Putnam,71,0,2,3,66,346,127,213,6,1
,Rabun,9,1,0,0,8,235,71,154,10,0
,Schley,2,0,0,0,2,24,8,15,1,0
,Screven,14,1,1,0,12,225,74,132,19,0
,Seminole,22,1,1,2,18,92,26,65,1,0
,Stephens,32,3,3,3,23,413,122,275,16,0
,Stewart,1,0,0,1,0,20,16,4,0,0
,Sumter,15,0,4,2,9,341,111,218,12,0
,Talbot,5,1,0,3,1,87,22,61,4,0
,Taliaferro,3,0,0,0,3,58,24,28,6,0
,Taylor,8,0,0,1,7,91,44,45,2,1
,Thomas,46,1,3,9,33,513,156,310,47,6
,Tift,97,5,9,12,71,703,152,517,34,8
,Toombs,21,1,5,1,14,178,71,91,16,1
,Towns,13,0,0,0,13,124,24,97,3,0
,Treutlen,4,0,0,0,4,76,26,50,0,0
,Troup,30,2,4,4,20,712,172,503,37,1
,Turner,9,0,1,0,8,96,27,65,4,2
,Union,18,0,0,1,17,275,93,169,13,5
,Upson,20,0,4,7,9,430,163,250,17,
,Ware,85,1,4,12,68,731,194,499,38,0
,Warren,18,0,0,0,18,36,12,21,3,0
,Washington,24,1,0,2,21,172,52,117,3,2
,Wayne,129,5,6,7,111,840,207,618,15,0
,Webster,1,0,0,0,1,42,23,16,3,0
,White,26,1,5,1,19,411,177,214,20,0
,Wilcox,17,0,3,1,13,97,45,46,6,0
,Wilkes,5,1,1,0,3,20,6,14,0,
,Wilkinson,8,0,0,0,8,86,41,39,6,0
HAWAII - Metropolitan Counties,Maui Police Department,411,5,44,115,247,"6,003","1,067","4,419",517,73
IDAHO - Metropolitan Counties,Ada,128,0,17,6,105,"1,036",248,758,30,10
,Bannock,15,2,2,0,11,85,27,56,2,0
,Boise,15,0,2,2,11,154,32,109,13,1
,Bonneville,61,0,15,2,44,688,147,514,27,2
,Butte,5,0,0,0,5,1,0,1,0,0
,Canyon,92,1,14,5,72,583,247,294,42,5
,Franklin,2,0,1,0,1,26,1,25,0,0
,Gem,8,0,0,0,8,34,18,14,2,0
,Jefferson,13,0,2,0,11,81,19,53,9,0
,Kootenai,88,1,18,3,66,"1,409",472,871,66,13
,Nez Perce,7,0,2,0,5,113,32,77,4,1
,Owyhee,13,1,4,0,8,93,26,58,9,2
IDAHO - Nonmetropolitan Counties,Adams,1,0,0,0,1,16,3,13,0,0
,Bear Lake,2,0,0,0,2,28,6,21,1,1
,Benewah,12,0,0,0,12,55,28,22,5,2
,Bingham,38,0,8,1,29,283,82,182,19,3
,Blaine,8,0,0,0,8,33,14,14,5,1
,Bonner,30,1,2,1,26,451,183,224,44,0
,Boundary,7,0,0,0,7,106,67,32,7,0
,Camas,1,0,0,0,1,9,3,6,0,0
,Caribou,2,0,1,0,1,23,9,13,1,0
,Cassia,34,2,9,1,22,354,70,268,16,0
,Clark,0,0,0,0,0,8,3,5,0,0
,Clearwater,7,0,0,0,7,99,12,86,1,0
,Custer,1,0,1,0,0,14,2,12,0,0
,Elmore,10,0,0,0,10,92,22,66,4,1
,Fremont,7,0,2,0,5,79,20,56,3,0
,Gooding,13,0,4,0,9,55,24,27,4,1
,Idaho,21,0,0,0,21,85,29,51,5,1
,Jerome,19,0,6,1,12,145,71,65,9,1
,Latah,25,0,6,0,19,170,72,90,8,1
,Lemhi,4,0,1,0,3,19,5,14,0,0
,Lewis,0,0,0,0,0,21,8,10,3,0
,Lincoln,5,0,1,0,4,8,5,2,1,0
,Madison,21,1,7,0,13,91,24,66,1,0
,Minidoka,14,0,5,1,8,198,59,118,21,2
,Oneida,1,0,0,0,1,26,6,19,1,0
,Payette,17,0,1,0,16,127,45,74,8,0
,Power,4,0,0,0,4,41,6,35,0,0
,Shoshone,23,0,1,0,22,150,50,86,14,0
,Teton,6,0,2,0,4,52,22,29,1,0
,Twin Falls,33,4,2,1,26,183,87,82,14,5
,Valley,9,0,3,0,6,72,21,49,2,1
,Washington,2,0,0,0,2,29,14,13,2,0
