,Heard,15,0,,0,0,15,105,35,55,15,2
,Henry County Police Department,276,3,,29,107,137,"4,322","1,212","2,762",348,9
,Houston,64,3,,2,7,52,"1,196",246,925,25,0
,Jasper,38,0,,2,2,34,179,59,111,9,0
,Jones,25,1,,0,6,18,550,120,393,37,3
,Lamar,9,0,,0,1,8,178,43,113,22,3
,Lanier,17,1,,0,0,16,128,40,85,3,0
,Lee,51,0,,5,11,35,790,91,675,24,0
,Liberty,62,3,,3,10,46,239,62,151,26,0
,Lincoln,23,0,,2,0,21,144,16,123,5,0
,Long,17,1,,1,3,12,266,128,115,23,0
,Madison,43,0,,3,6,34,590,182,364,44,11
,McDuffie,25,1,,0,8,16,219,85,106,28,0
,McIntosh,11,1,,2,2,6,296,88,195,13,0
,Monroe,39,3,,1,2,33,451,119,304,28,0
,Morgan,5,0,,0,1,4,195,73,110,12,0
,Murray,64,0,,4,0,60,668,100,518,50,0
,Muscogee,0,0,,0,0,0,0,0,0,0,0
,Newton,300,3,,12,27,258,"1,611",503,925,183,5
,Oconee,38,0,,3,2,33,463,82,359,22,0
,Oglethorpe,59,0,,1,0,58,340,103,227,10,0
,Paulding,198,1,,17,26,154,"2,509",520,"1,724",265,13
,Peach,21,1,,1,2,17,263,95,147,21,0
,Pike,20,1,,3,0,16,183,48,127,8,0
,Rockdale,141,2,,12,27,100,"1,834",380,"1,320",134,7
,Spalding,111,2,,10,16,83,"1,425",341,958,126,0
,Terrell,26,0,,3,2,21,85,31,46,8,0
,Twiggs,19,0,,0,4,15,130,51,75,4,4
,Walker,187,3,,8,21,155,"1,095",329,766,0,5
,Walton,67,1,,5,6,55,735,186,479,70,1
,Whitfield,126,1,,17,8,100,"1,707",519,"1,079",109,12
,Worth,28,0,,2,2,24,271,86,177,8,0
GEORGIA - Nonmetropolitan Counties6,Baldwin,189,1,,4,3,181,600,137,441,22,
,Banks,13,0,,2,0,11,397,86,298,13,
,Ben Hill,11,0,,2,2,7,140,74,57,9,0
,Berrien,8,0,,1,1,6,132,25,100,7,0
,Bleckley,16,0,,2,0,14,144,51,89,4,0
,Bulloch,38,2,,1,9,26,551,185,337,29,2
,Camden,56,0,,1,5,50,298,67,218,13,3
,Charlton,8,0,,1,1,6,114,15,84,15,1
,Chattooga,32,0,,2,2,28,475,138,321,16,0
,Clinch,10,2,,0,2,6,57,11,43,3,
,Coffee,54,0,,6,6,42,829,200,583,46,9
,Cook,3,0,,0,1,2,106,27,74,5,
,Crisp,11,2,,1,2,6,374,67,296,11,0
,Decatur,42,2,,1,4,35,269,83,182,4,0
,Dodge,29,2,,2,0,25,341,86,243,12,0
,Dooly,8,0,,0,4,4,97,19,70,8,0
,Early,26,0,,4,2,20,103,39,62,2,0
,Elbert,24,0,,0,8,16,353,107,222,24,0
,Emanuel,11,0,,1,2,8,203,90,102,11,0
,Evans,5,0,,0,0,5,37,15,17,5,0
,Fannin,20,0,,4,0,16,269,77,176,16,3
,Franklin,5,2,,2,1,0,230,83,134,13,0
,Gilmer,76,0,,9,3,64,348,95,236,17,0
,Glascock,1,0,,0,0,1,8,3,4,1,0
,Gordon,112,2,,7,2,101,625,153,436,36,0
,Grady,26,0,,1,4,21,268,106,152,10,1
,Greene,8,1,,0,0,7,175,35,136,4,0
,Habersham,32,0,,5,1,26,458,208,230,20,0
,Hart,65,1,,4,2,58,424,138,266,20,0
,Irwin,10,0,,0,0,10,105,29,69,7,1
,Jackson,58,0,,3,3,52,719,129,563,27,2
,Jeff Davis,48,0,,0,0,48,186,74,101,11,0
,Jefferson,25,1,,0,0,24,98,44,50,4,1
,Laurens,31,2,,3,8,18,535,187,324,24,1
,Macon,0,0,,0,0,0,87,25,58,4,0
,Miller,0,0,,0,0,0,27,8,13,6,0
,Mitchell,39,0,,0,3,36,237,70,152,15,0
,Pierce,10,0,,0,0,10,91,54,26,11,0
,Polk,0,0,,0,0,0,0,0,0,0,0
,Polk County Police Department,50,0,,5,5,40,681,204,404,73,6
,Putnam,69,2,,1,1,65,377,99,270,8,0
,Quitman,2,0,,1,0,1,2,0,0,2,0
,Rabun,5,0,,1,1,3,269,55,201,13,0
,Randolph,17,0,,1,2,14,44,12,27,5,0
,Schley,5,0,,0,0,5,19,6,12,1,0
,Screven,45,0,,0,3,42,181,68,96,17,1
,Seminole,9,0,,0,0,9,66,30,35,1,0
,Stephens,30,1,,4,1,24,347,109,228,10,0
,Stewart,0,0,,0,0,0,4,2,2,0,0
,Sumter,22,1,,2,7,12,281,73,194,14,0
,Talbot,0,0,,0,0,0,71,43,26,2,0
,Tattnall,6,0,,0,3,3,220,70,127,23,2
,Taylor,17,0,,3,1,13,66,32,30,4,1
,Thomas,38,1,,8,6,23,572,203,323,46,6
,Tift,92,3,,0,20,69,613,154,437,22,2
,Towns,29,1,,1,0,27,117,25,89,3,0
,Treutlen,7,0,,0,1,6,58,21,32,5,0
,Troup,58,1,,7,12,38,655,171,444,40,0
,Turner,6,0,,1,0,5,71,19,48,4,0
,Union,49,1,,2,0,46,268,91,163,14,0
,Upson,61,0,,0,7,54,344,69,250,25,0
,Ware,104,1,,6,7,90,673,128,524,21,5
,Warren,8,0,,0,0,8,63,14,39,10,0
,Washington,16,0,,3,2,11,141,46,81,14,0
,Wayne,70,1,,3,6,60,788,257,504,27,0
,Webster,6,0,,0,2,4,8,5,2,1,0
,Wheeler,1,0,,0,1,0,44,9,34,1,0
,Wilcox,15,1,,3,0,11,5,4,1,0,0
,Wilkes,12,0,,0,0,12,26,12,14,0,0
,Wilkinson,11,0,,1,0,10,55,23,30,2,0
HAWAII - Metropolitan Counties,Maui Police Department,508,4,88,,80,336,"5,800","1,046","4,184",570,57
IDAHO - Metropolitan Counties,Ada,184,0,65,,2,117,843,191,617,35,14
,Bannock,7,0,0,,0,7,58,15,39,4,0
,Boise,7,0,0,,0,7,95,20,71,4,0
,Bonneville,74,0,11,,1,62,748,157,546,45,6
,Butte,8,0,1,,0,7,0,0,0,0,0
,Canyon,70,1,11,,2,56,576,207,322,47,9
,Franklin,1,0,0,,0,1,74,22,50,2,0
,Gem,5,0,0,,0,5,33,6,23,4,0
,Jefferson,6,0,0,,1,5,125,28,87,10,0
,Kootenai,103,0,11,,3,89,"1,038",273,710,55,10
,Nez Perce,7,1,1,,0,5,95,23,60,12,0
,Owyhee,10,0,3,,0,7,103,36,56,11,0
IDAHO - Nonmetropolitan Counties,Adams,5,0,0,,0,5,19,0,17,2,0
,Bear Lake,7,0,2,,0,5,38,6,30,2,0
,Benewah,16,2,0,,1,13,89,23,61,5,1
,Bingham,21,1,5,,2,13,226,70,142,14,1
,Blaine,1,1,0,,0,0,39,13,22,4,2
,Bonner,31,0,6,,1,24,382,150,199,33,1
,Boundary,6,0,2,,0,4,56,30,21,5,0
,Camas,0,0,0,,0,0,2,1,1,0,0
,Caribou,0,0,0,,0,0,21,5,16,0,0
,Cassia,40,0,8,,1,31,490,77,384,29,4
,Clark,1,0,0,,0,1,12,1,11,0,0
,Clearwater,19,0,1,,0,18,113,21,87,5,2
,Custer,1,0,0,,0,1,15,3,11,1,0
,Elmore,11,0,3,,0,8,60,13,42,5,0
